combo_id,window_start,window_end,bets,staked,profit,roi_pct,max_drawdown,positive_months,negative_months,passes_window
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",2022-04,2023-03,148,148.0,14.24,9.62,16.49,5,5,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",2022-10,2023-09,163,163.0,34.75,21.32,11.84,5,5,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",2023-04,2024-03,179,179.0,15.96,8.92,13.13,6,5,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",2023-10,2024-09,189,189.0,6.89,3.65,11.82,7,4,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",2024-04,2025-03,197,197.0,33.36,16.93,11.5,7,4,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",2024-10,2025-09,216,216.0,20.13,9.32,14.62,6,5,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",2025-04,2026-03,175,175.0,3.44,1.97,13.0,7,4,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2013-04,2014-03,145,145.0,11.41,7.87,17.25,4,6,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2013-10,2014-09,146,146.0,7.29,4.99,13.74,3,7,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2014-04,2015-03,147,147.0,-17.42,-11.85,24.41,3,7,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2014-10,2015-09,152,152.0,-12.84,-8.45,20.46,5,5,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2015-04,2016-03,151,151.0,7.98,5.28,12.01,8,3,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2015-10,2016-09,130,130.0,42.59,32.76,6.0,10,1,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2016-04,2017-03,124,124.0,48.64,39.23,6.0,10,0,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2016-10,2017-09,148,148.0,13.23,8.94,16.07,8,2,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2017-04,2018-03,154,154.0,3.79,2.46,15.33,8,3,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2017-10,2018-09,141,141.0,27.74,19.67,7.83,9,1,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2018-04,2019-03,159,159.0,29.88,18.79,11.57,8,2,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2018-10,2019-09,177,177.0,-0.89,-0.5,21.59,5,6,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2019-04,2020-03,162,162.0,-16.28,-10.05,25.23,4,7,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2019-10,2020-09,148,148.0,1.64,1.11,15.86,5,4,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2020-04,2021-03,152,152.0,14.49,9.53,16.86,7,2,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2020-10,2021-09,154,154.0,25.91,16.82,8.7,9,2,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2021-04,2022-03,160,160.0,1.53,0.96,21.03,6,5,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2021-10,2022-09,153,153.0,-17.48,-11.42,24.98,3,8,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2022-04,2023-03,144,144.0,16.85,11.7,14.07,4,6,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2022-10,2023-09,178,178.0,52.61,29.56,6.44,7,3,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2023-04,2024-03,185,185.0,31.23,16.88,11.6,7,4,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2023-10,2024-09,192,192.0,3.5,1.82,12.04,5,6,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2024-04,2025-03,202,202.0,26.64,13.19,12.61,7,4,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2024-10,2025-09,204,204.0,15.06,7.38,13.18,7,4,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2025-04,2026-03,155,155.0,-2.12,-1.37,13.18,5,4,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2013-04,2014-03,150,150.0,13.4,8.93,15.6,5,5,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2013-10,2014-09,144,144.0,9.85,6.84,10.7,3,7,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2014-04,2015-03,147,147.0,-11.85,-8.06,17.18,3,7,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2014-10,2015-09,153,153.0,-6.45,-4.22,17.64,5,5,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2015-04,2016-03,149,149.0,7.76,5.21,10.54,8,3,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2015-10,2016-09,135,135.0,35.56,26.34,6.63,10,1,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2016-04,2017-03,134,134.0,43.85,32.72,5.0,10,0,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2016-10,2017-09,154,154.0,9.19,5.97,16.31,7,3,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2017-04,2018-03,157,157.0,-0.12,-0.08,15.58,7,4,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2017-10,2018-09,143,143.0,21.08,14.74,8.93,8,2,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2018-04,2019-03,158,158.0,26.18,16.57,11.01,7,3,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2018-10,2019-09,175,175.0,-1.87,-1.07,22.61,5,6,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2019-04,2020-03,161,161.0,-18.09,-11.24,26.71,4,7,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2019-10,2020-09,147,147.0,4.55,3.1,15.96,5,4,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2020-04,2021-03,153,153.0,15.33,10.02,15.96,6,3,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2020-10,2021-09,154,154.0,19.0,12.34,9.14,8,3,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2021-04,2022-03,163,163.0,-5.59,-3.43,22.41,6,5,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2021-10,2022-09,159,159.0,-15.41,-9.69,24.41,3,8,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2022-04,2023-03,146,146.0,17.66,12.1,14.36,4,6,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2022-10,2023-09,181,181.0,51.72,28.57,6.79,8,2,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2023-04,2024-03,191,191.0,37.44,19.6,10.67,8,3,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2023-10,2024-09,197,197.0,8.2,4.16,10.83,5,6,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2024-04,2025-03,204,204.0,26.47,12.98,9.17,7,4,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2024-10,2025-09,207,207.0,11.74,5.67,12.59,6,5,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2025-04,2026-03,164,164.0,-3.82,-2.33,13.59,4,5,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2013-04,2014-03,175,175.0,22.23,12.7,16.54,5,5,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2013-10,2014-09,152,152.0,24.57,16.16,9.63,7,3,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2014-04,2015-03,154,154.0,-8.89,-5.77,18.86,4,6,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2014-10,2015-09,176,176.0,-8.72,-4.95,19.42,4,6,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2015-04,2016-03,165,165.0,6.38,3.87,7.27,8,3,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2015-10,2016-09,142,142.0,19.19,13.51,9.09,7,4,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2016-04,2017-03,138,138.0,29.62,21.46,9.09,7,3,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2016-10,2017-09,157,157.0,12.31,7.84,15.96,8,2,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2017-04,2018-03,177,177.0,10.04,5.67,15.96,9,2,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2017-10,2018-09,179,179.0,15.43,8.62,11.39,9,2,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2018-04,2019-03,179,179.0,18.24,10.19,7.23,8,3,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2018-10,2019-09,184,184.0,14.3,7.77,13.36,7,4,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2019-04,2020-03,170,170.0,-4.41,-2.59,17.53,5,6,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2019-10,2020-09,141,141.0,8.89,6.3,12.9,5,4,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2020-04,2021-03,158,158.0,12.33,7.8,13.17,6,3,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2020-10,2021-09,179,179.0,26.07,14.56,12.17,8,3,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2021-04,2022-03,175,175.0,10.63,6.07,21.55,5,6,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2021-10,2022-09,175,175.0,-17.03,-9.73,27.71,3,8,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2022-04,2023-03,167,167.0,3.56,2.13,18.6,4,6,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2022-10,2023-09,172,172.0,29.86,17.36,6.81,6,4,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2023-04,2024-03,191,191.0,20.67,10.82,11.9,7,4,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2023-10,2024-09,199,199.0,-0.22,-0.11,16.76,6,5,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2024-04,2025-03,192,192.0,21.14,11.01,14.7,7,3,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2024-10,2025-09,191,191.0,13.72,7.18,13.84,6,4,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2025-04,2026-03,144,144.0,-1.91,-1.33,13.64,5,4,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",2013-04,2014-03,149,149.0,16.06,10.78,14.43,5,6,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",2013-10,2014-09,134,134.0,15.79,11.78,13.7,6,4,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",2014-04,2015-03,140,140.0,-6.96,-4.97,25.43,5,5,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",2014-10,2015-09,154,154.0,-10.04,-6.52,27.5,5,6,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",2015-04,2016-03,143,143.0,14.27,9.98,11.58,7,4,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",2015-10,2016-09,132,132.0,25.35,19.2,11.82,7,4,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",2016-04,2017-03,123,123.0,24.11,19.6,8.25,7,4,True
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",2016-10,2017-09,141,141.0,7.52,5.33,21.73,7,4,False
"PS_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",2017-04,2018-03,152,152.0,-3.9,-2.57,30.52,6,5,False
